x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	x24	x25	x26	x27	x28	x29	x30	x31	x32	x33	x34	x35	x36	x37	x38	x39	x40	x41	x42	x43	x44	x45	x46	x47	x48	x49	x50	x51	x52	x53	x54	x55	x56	x57	x58	x59	x60	x61	x62	x63
0.029	0.0346	0.0342	0.0343	0.0344	0.0349	0.0014	0.0014	0.0014	0.0014	0.0014	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0015	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003
0.0408	0.0633	0.065	0.0625	0.0627	0.0435	0.0016	0.0016	0.0016	0.0016	0.0014	0.0019	0.0018	0.0018	0.0016	0.0018	0.0018	0.0016	0.0018	0.0016	0.0016	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0005	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003
0.0039	0.0053	0.0079	0.0039	0.0039	0.2976	0.0008	0.0008	0.0007	0.0007	0.0046	0.0009	0.0008	0.0008	0.0056	0.0008	0.0008	0.0055	0.0007	0.0046	0.0046	0.0005	0.0005	0.0005	0.0008	0.0005	0.0005	0.0008	0.0005	0.0007	0.0007	0.0005	0.0005	0.0008	0.0005	0.0008	0.0008	0.0005	0.0008	0.0008	0.0007	0.0004	0.0004	0.0005	0.0004	0.0005	0.0005	0.0004	0.0005	0.0005	0.0005	0.0004	0.0005	0.0005	0.0005	0.0005	0.0003	0.0004	0.0004	0.0004	0.0004	0.0004	0.0003
0.012	0.2188	0.0169	0.0128	0.3248	0.0129	0.0047	0.0028	0.0026	0.0083	0.0026	0.0053	0.0047	0.0496	0.0047	0.0028	0.0096	0.0028	0.0083	0.0026	0.0083	0.0021	0.002	0.004	0.002	0.0016	0.0027	0.0016	0.0026	0.0016	0.0026	0.0021	0.0044	0.0021	0.004	0.002	0.004	0.0027	0.0016	0.0027	0.0026	0.0013	0.002	0.0013	0.002	0.0013	0.002	0.0016	0.0011	0.0016	0.0016	0.002	0.0013	0.002	0.002	0.0016	0.0013	0.001	0.0013	0.0013	0.0011	0.0013	0.001
0.0074	0.7315	0.0086	0.0079	0.0079	0.0079	0.0037	0.0004	0.0004	0.0004	0.0004	0.0042	0.0037	0.0037	0.0037	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0002	0.0002	0.0002	0.0002	0.0003	0.0003	0.0003	0.0003	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002
0.0043	0.4592	0.0057	0.0053	0.0062	0.0053	0.0043	0.0006	0.0006	0.0006	0.0006	0.0047	0.0043	0.0046	0.0043	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003
0.0043	0.4592	0.0057	0.0053	0.0062	0.0053	0.0043	0.0006	0.0006	0.0006	0.0006	0.0047	0.0043	0.0046	0.0043	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003
0.0075	0.3454	0.07	0.0088	0.0084	0.0084	0.0038	0.0012	0.0007	0.0007	0.0007	0.0047	0.0039	0.0038	0.0038	0.0012	0.0012	0.0012	0.0007	0.0007	0.0007	0.0006	0.0006	0.0006	0.0006	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0006	0.0006	0.0006	0.0006	0.0006	0.0006	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0004	0.0004	0.0004	0.0004	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003	0.0003
0.021	0.3737	0.421	0.0218	0.0213	0.0213	0.0007	0.0009	0.0002	0.0002	0.0002	0.0019	0.0007	0.0007	0.0007	0.0009	0.0009	0.0009	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0001	0.0001	0.0001	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0002	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
0.0097	0.6815	0.074	0.0104	0.01	0.01	0.0048	0.0019	0.001	0.001	0.001	0.0337	0.0049	0.0048	0.0048	0.0019	0.0019	0.0019	0.001	0.001	0.001	0.0018	0.001	0.001	0.001	0.0008	0.0008	0.0008	0.0006	0.0006	0.0006	0.0018	0.0018	0.0018	0.001	0.001	0.001	0.0008	0.0008	0.0008	0.0006	0.0008	0.0007	0.0007	0.0006	0.0006	0.0006	0.0005	0.0005	0.0005	0.0004	0.0008	0.0008	0.0007	0.0006	0.0005	0.0005	0.0005	0.0005	0.0004	0.0003	0.0005	0.0003
